
time,ax,ay,az,wx,wy,wz,
0.57,-0.32,-0.14,0.45,0.07,-0.03,-0.07,
0.572,-0.32,-0.14,0.45,0.07,-0.04,-0.08,
0.574,-0.32,-0.14,0.45,0.07,-0.05,-0.08,
0.574,-0.33,-0.12,0.46,0.07,-0.05,-0.08,
0.577,-0.33,-0.12,0.46,0.07,-0.05,-0.08,
0.579,-0.33,-0.12,0.43,0.07,-0.05,-0.08,
0.58,-0.33,-0.12,0.43,0.07,-0.06,-0.08,
0.59,-0.33,-0.12,0.43,0.06,-0.07,-0.08,
0.591,-0.34,-0.12,0.44,0.06,-0.07,-0.08,
0.591,-0.34,-0.12,0.44,0.06,-0.08,-0.08,
0.591,-0.34,-0.12,0.44,0.06,-0.09,-0.08,
0.591,-0.34,-0.12,0.44,0.06,-0.10,-0.08,
0.591,-0.34,-0.09,0.43,0.06,-0.10,-0.08,
0.592,-0.34,-0.09,0.43,0.05,-0.11,-0.08,
0.594,-0.36,-0.07,0.47,0.05,-0.11,-0.08,
0.594,-0.36,-0.07,0.47,0.05,-0.11,-0.08,
0.596,-0.36,-0.07,0.47,0.05,-0.12,-0.07,
0.599,-0.39,-0.04,0.49,0.05,-0.12,-0.07,
0.599,-0.39,-0.04,0.49,0.04,-0.13,-0.07,
0.601,-0.39,-0.04,0.49,0.04,-0.14,-0.07,
0.604,-0.39,-0.04,0.49,0.04,-0.15,-0.06,
0.604,-0.38,0.01,0.49,0.04,-0.15,-0.06,
0.606,-0.38,0.01,0.49,0.03,-0.15,-0.06,
0.608,-0.41,0.07,0.53,0.03,-0.15,-0.06,
0.609,-0.41,0.07,0.53,0.03,-0.16,-0.06,
0.611,-0.41,0.07,0.53,0.03,-0.16,-0.05,
0.613,-0.39,0.14,0.54,0.03,-0.16,-0.05,
0.614,-0.39,0.14,0.54,0.03,-0.16,-0.05,
0.616,-0.39,0.14,0.54,0.02,-0.16,-0.05,
0.618,-0.39,0.19,0.56,0.02,-0.16,-0.05,
0.618,-0.39,0.19,0.56,0.02,-0.16,-0.04,
0.621,-0.39,0.19,0.56,0.01,-0.16,-0.04,
0.623,-0.37,0.21,0.56,0.01,-0.16,-0.04,
0.623,-0.37,0.21,0.56,0.01,-0.15,-0.04,
0.625,-0.37,0.21,0.56,0.01,-0.15,-0.03,
0.628,-0.37,0.21,0.56,0.01,-0.14,-0.03,
0.628,-0.35,0.22,0.58,0.01,-0.14,-0.03,
0.631,-0.35,0.22,0.58,0.00,-0.14,-0.03,
0.633,-0.35,0.22,0.58,0.00,-0.14,-0.02,
0.633,-0.33,0.21,0.61,0.00,-0.14,-0.02,
0.635,-0.33,0.21,0.61,-0.00,-0.13,-0.02,
0.638,-0.33,0.21,0.61,-0.01,-0.13,-0.02,
0.638,-0.29,0.18,0.66,-0.01,-0.13,-0.02,
0.641,-0.29,0.18,0.66,-0.01,-0.12,-0.02,
0.643,-0.27,0.12,0.70,-0.01,-0.12,-0.02,
0.643,-0.27,0.12,0.70,-0.01,-0.11,-0.02,
0.646,-0.27,0.12,0.70,-0.01,-0.11,-0.02,
0.649,-0.27,0.12,0.70,-0.01,-0.10,-0.01,
0.649,-0.26,0.08,0.73,-0.01,-0.10,-0.01,
0.65,-0.26,0.08,0.73,-0.02,-0.10,-0.01,
0.652,-0.26,0.08,0.73,-0.02,-0.09,-0.00,
0.652,-0.23,0.06,0.76,-0.02,-0.09,-0.00,
